time,id,depth,mag,nst,error
2020-07-18T08:02:59.630Z,nn00761055,6.8,0.8,13,
2020-07-18T08:02:59.410Z,ci38596442,2.94,1.73,18,0.79
2020-07-18T07:59:48.000Z,nn00761053,2.6,0.8,10,
2020-07-18T07:58:56.400Z,nn00761054,12.9,0.5,10,
2020-07-18T07:57:59.060Z,ci38596434,3.89,1.71,30,0.17
2020-07-18T07:45:39.381Z,us7000aqsp,5,3,,1.7
2020-07-18T07:45:08.540Z,nn00761051,4,0.3,9,
2020-07-18T07:41:10.670Z,ci38596418,7.09,0.48,13,0.31
2020-07-18T07:30:59.490Z,nc73427721,9.71,1.71,16,0.87
2020-07-18T07:25:01.670Z,nn00761047,11.9,1.1,13,
2020-07-18T07:24:39.632Z,ak02096vso8q,31.7,1.2,,
2020-07-18T07:22:54.930Z,nc73427716,1.49,1.61,27,0.47
2020-07-18T07:20:12.130Z,nn00761043,0,1.1,15,
2020-07-18T07:17:15.170Z,hv72049482,31.37999916,1.98000002,46,0.65
2020-07-18T07:16:53.010Z,ci37450877,11.29,1.42,26,0.21
2020-07-18T07:16:38.670Z,ci38596410,2.68,1.27,28,0.14
2020-07-18T07:14:13.427Z,ak02096vqh2i,114.3,2.1,,
2020-07-18T07:10:45.802Z,ak02096vpoo9,28.9,2.5,,
2020-07-18T07:10:37.930Z,uw61660296,10.36,0.08,7,0.52
2020-07-18T07:10:28.170Z,ci38596394,10.27,0.81,14,0.22
2020-07-18T07:04:13.195Z,us7000aqsd,10,2.5,,2.3
2020-07-18T06:59:08.101Z,ak02096veo9m,0,1.6,,
2020-07-18T06:54:22.240Z,nn00761039,6,0.7,12,
2020-07-18T06:45:47.950Z,nn00761037,13.8,1,14,
2020-07-18T06:41:48.429Z,ak02096vawhj,61,1.7,,
2020-07-18T06:30:18.880Z,nn00761034,5.2,0.2,9,
2020-07-18T06:20:09.870Z,ci38596378,6.68,0.2,27,0.19
2020-07-18T06:18:26.580Z,ci38596370,11.2,0.69,37,0.17
2020-07-18T06:02:21.100Z,nc73427711,2.08,0.56,15,0.25
2020-07-18T05:56:06.940Z,nn00761029,5.5,1.1,17,
2020-07-18T05:55:33.710Z,hv72049402,1.519999981,1.82000005,25,0.19
2020-07-18T05:41:26.225Z,ak02096upf67,0,1.1,,
2020-07-18T05:40:44.295Z,ak02096up8v8,0,1.3,,
2020-07-18T05:40:28.533Z,nn00761023,5.4,1.6,28,
2020-07-18T05:38:05.710Z,ok2020oaag,8.81,0.93,20,
2020-07-18T05:33:02.350Z,ci38596346,3.5,2.31,39,0.14
2020-07-18T05:31:51.700Z,ci38596338,3.14,1.48,38,0.14
2020-07-18T05:28:11.626Z,ak02096umlqi,24.5,1.1,,
2020-07-18T05:25:29.520Z,nn00761015,14.7,1,16,
2020-07-18T05:21:49.703Z,ak02096ul6nr,19.3,2.1,,
2020-07-18T05:16:44.320Z,nc73427696,20.31,1.76,16,0.27
2020-07-18T05:06:51.258Z,ak02096uhz1h,22,1.4,,
2020-07-18T05:03:04.330Z,ok2020nzzc,7.37,1.25,30,
2020-07-18T04:54:57.950Z,nc73427691,27.08,1.99,15,0.65
2020-07-18T04:44:26.767Z,ak02096u4kv0,42.9,1.1,,
2020-07-18T04:39:17.510Z,hv72049322,30.71999931,2.12,48,0.5
2020-07-18T04:15:42.550Z,ci38596290,2.47,1.04,18,0.14
2020-07-18T04:14:51.550Z,ci38596282,7.6,1.01,14,0.18
2020-07-18T04:13:31.981Z,nn00761008,4.2,2.1,29,
2020-07-18T04:11:29.860Z,hv72049297,34.77999878,1.92,36,0.52
2020-07-18T04:10:46.530Z,uu60402362,4.84,1.3,9,0.79
2020-07-18T04:08:56.066Z,ak02096twz8l,12.5,1.5,,
2020-07-18T04:03:37.009Z,ok2020nzxd,7.45,1.21,25,
2020-07-18T03:53:31.379Z,ok2020nzwv,7.39,1.09,23,
2020-07-18T03:51:29.690Z,nn00761005,7.9,1,13,
2020-07-18T03:50:21.530Z,pr2020200001,14,2.54,20,0.47
2020-07-18T03:48:10.450Z,nc73427681,5.3,1.55,23,0.4
2020-07-18T03:47:17.570Z,hv72049272,-1.87,1.31,45,0.27
2020-07-18T03:32:13.030Z,pr2020200000,13,2.99,23,0.64
2020-07-18T03:22:21.710Z,nc73427676,2.19,1.14,23,0.2
2020-07-18T03:18:36.550Z,ak02096tdn9l,100.7,2.3,,
2020-07-18T03:17:37.763Z,us7000aqqk,35,4.7,,4.8
2020-07-18T03:15:57.530Z,nc73427671,1.73,0.56,7,0.41
2020-07-18T03:14:15.224Z,us7000aqqi,183.03,4.8,,8.6
2020-07-18T03:10:23.150Z,nc73427666,3.03,1.46,18,0.37
2020-07-18T03:07:27.750Z,nc73427661,4.15,0.61,17,0.3
2020-07-18T03:00:10.117Z,ak02096t9qcn,5.1,1,,
2020-07-18T02:51:59.600Z,uu60402357,0.99,1.68,19,0.47
2020-07-18T02:46:50.398Z,ak02096sy8ti,56,1.7,,
2020-07-18T02:45:10.580Z,ci38596258,7.14,1.49,10,0.42
2020-07-18T02:43:11.830Z,ci38596250,2.17,1.07,21,0.25
2020-07-18T02:33:24.464Z,ak02096sveg9,8.8,2.4,,
2020-07-18T02:32:09.050Z,ci38596234,7.25,0.15,16,0.17
2020-07-18T02:27:02.829Z,us7000aqpz,48.62,4.3,,6.9
2020-07-18T02:24:28.370Z,nn00760993,5.6,1.1,17,
2020-07-18T02:18:34.290Z,nn00760990,6.3,1.5,16,
2020-07-18T02:11:26.180Z,nn00760988,6.4,1.3,11,
2020-07-18T02:01:45.280Z,ci38596210,11.79,1.5,16,0.49
2020-07-18T01:56:12.590Z,nc73427656,3.44,0.33,11,0.41
2020-07-18T01:49:41.960Z,ci38596194,12.53,0.5,19,0.3
2020-07-18T01:46:30.940Z,nc73427646,2.27,0.43,8,0.63
2020-07-18T01:43:44.785Z,ak02096sc5m5,87.9,1.2,,
2020-07-18T01:43:41.800Z,nn00760979,13.5,0.9,11,
2020-07-18T01:40:33.290Z,hv72049157,35.27000046,1.92,55,0.49
2020-07-18T01:37:15.596Z,us7000aqpi,48,5.8,,8.2
2020-07-18T01:28:45.103Z,ak02096s8xzx,40.2,1.6,,
2020-07-18T01:23:21.550Z,ci38596178,10.28,0.64,25,0.17
2020-07-18T01:21:38.728Z,ak02096s7fg7,92,1.3,,
2020-07-18T01:16:23.810Z,nn00760977,3.4,0.8,11,
2020-07-18T00:25:20.380Z,nc73427641,19.83,2.17,24,0.45
2020-07-18T00:21:13.810Z,nn00760974,7.3,1.4,11,
2020-07-18T00:19:08.649Z,ak02096rli1c,0,1.2,,
2020-07-18T00:15:16.196Z,ak02096rknr7,18.8,1.2,,
2020-07-18T00:08:29.650Z,nn00760971,0.8,1.2,14,
2020-07-18T00:07:02.520Z,nn00760969,1.2,1,14,
2020-07-18T00:01:38.250Z,ci38596090,0.48,1.6,31,0.16
2020-07-17T23:53:29.490Z,nn00760965,0.6,1.4,10,
2020-07-17T23:51:29.810Z,nn00760964,1.6,0.8,10,
2020-07-17T23:44:46.210Z,nc73427636,13.07,0.87,7,0.72
2020-07-17T23:44:18.240Z,uw61660246,-1.58,1.67,13,0.75
2020-07-17T23:39:18.889Z,ak02095hvfkg,137.9,1.3,,
2020-07-17T23:38:36.450Z,ok2020nzok,8.61,1.9,29,
2020-07-17T23:37:58.462Z,nn00760959,9.5,1.9,27,
2020-07-17T23:25:30.220Z,nc73427626,2.74,0.11,21,0.21
2020-07-17T23:24:51.510Z,nc73427616,2.79,0.11,21,0.21
2020-07-17T23:22:53.090Z,nc73427621,18.69,1.96,9,0.57
2020-07-17T23:22:40.870Z,nc73427606,17.08,1.6,12,0.94
2020-07-17T23:17:27.150Z,nn00760956,9.8,1,12,
2020-07-17T23:08:06.879Z,ak02095horg0,16.3,0.6,,
2020-07-17T23:04:15.429Z,ok2020nznh,7.59,1.28,38,
2020-07-17T22:59:26.408Z,ak02095heavb,9.6,1.4,,
2020-07-17T22:56:57.899Z,ok2020nzna,6.87,1.27,29,
2020-07-17T22:50:26.090Z,hv72049002,-2.529999971,1.74000001,9,0.45
2020-07-17T22:49:08.850Z,mb80450949,0.1,1.48,14,0.85
2020-07-17T22:48:21.510Z,ok2020nzmt,7.52,1.85,61,
2020-07-17T22:47:10.330Z,ok2020nzms,7.99,1.91,75,
2020-07-17T22:43:50.750Z,ok2020nzmp,7.91,2.52,86,
2020-07-17T22:43:31.570Z,ci38596010,10.98,1.16,28,0.26
2020-07-17T22:41:24.610Z,nc73427596,1.76,0.98,17,0.27
2020-07-17T22:30:18.109Z,ak02095h82fe,5.3,1,,
2020-07-17T22:29:46.428Z,nn00760952,2.2,2.1,24,
2020-07-17T22:24:44.950Z,uw61660231,-0.47,1.6,11,1.09
2020-07-17T22:24:12.280Z,mb80450929,3.99,2.12,21,0.54
2020-07-17T22:17:34.600Z,nn00760949,3.2,1,13,
2020-07-17T22:13:39.620Z,ci38595986,3.37,2.93,50,0.11
2020-07-17T22:13:06.010Z,ci38595978,3.24,2.42,44,0.13
2020-07-17T22:10:28.510Z,ci38595970,2.89,0.87,17,0.22
2020-07-17T22:09:05.619Z,ak02095h3jg7,17.1,0.7,,
2020-07-17T22:06:51.259Z,nn00760942,4.8,2.2,26,
2020-07-17T21:58:11.610Z,ci38595954,2.55,0.82,18,0.2
2020-07-17T21:58:05.490Z,ci37450861,6.69,0.23,12,0.34
2020-07-17T21:52:57.780Z,ci38595946,13.51,0.66,21,0.19
2020-07-17T21:31:33.010Z,ci38595898,7.27,0.38,12,0.34
2020-07-17T21:31:02.830Z,ci37450701,9.23,-0.28,6,0.52
2020-07-17T21:14:06.389Z,ok2020nzjq,6.86,1.5,44,
2020-07-17T21:02:16.630Z,hv72048912,32.18999863,1.84000003,41,0.56
2020-07-17T20:51:22.021Z,us7000aqmk,178.3,4.3,,6.6
2020-07-17T20:46:59.974Z,ak02095g4pxd,80.2,2,,
2020-07-17T20:45:57.710Z,ci38595794,3.07,1.21,19,0.12
2020-07-17T20:45:45.670Z,nc73427571,2.85,0.88,9,0.64
2020-07-17T20:38:28.340Z,nn00760935,8.3,1.1,16,
2020-07-17T20:34:12.390Z,ci38595778,-0.53,1.03,29,0.27
2020-07-17T20:26:48.040Z,ci38595754,9.16,0.31,5,1.76
2020-07-17T20:21:11.810Z,ci38595746,9.23,2.04,39,0.17
2020-07-17T20:18:49.465Z,nn00760929,5.2,1.9,28,
2020-07-17T20:17:24.870Z,hv72048852,31.57999992,2,32,0.76
2020-07-17T20:06:31.070Z,ci38595690,11.41,0.64,24,0.28
2020-07-17T20:06:27.820Z,ci37450853,11.75,0.31,25,0.25
2020-07-17T20:04:02.440Z,uw61660186,8.48,1.09,5,0.93
2020-07-17T20:02:34.000Z,ci38595682,11.27,0.56,29,0.22
2020-07-17T20:01:09.280Z,hv72048827,32.75,1.93,46,0.61
2020-07-17T20:00:54.850Z,hv72048822,23.17000008,1.95,8,1.23
2020-07-17T19:58:30.680Z,ak02095flsnw,0,2,,
2020-07-17T19:44:20.860Z,nn00760927,2.6,1,11,
2020-07-17T19:43:12.281Z,ak02095fijgo,130.5,2.9,,
2020-07-17T19:36:57.202Z,ak02095fh4yg,5,1.9,,
2020-07-17T19:34:50.200Z,ci38595634,11.49,0.93,21,0.18
2020-07-17T19:26:45.220Z,ci38595626,9.14,1.29,29,0.2
2020-07-17T19:24:52.680Z,nn00760925,4.3,0.3,9,
2020-07-17T19:23:41.930Z,uw61660171,-0.8,1.57,6,2.27
2020-07-17T19:23:33.530Z,ci37450845,17.4,0.43,21,0.32
2020-07-17T19:23:26.220Z,ci38595602,2.91,1.09,44,0.13
2020-07-17T19:18:24.507Z,ak02095fd7jm,0,0.9,,
2020-07-17T19:12:50.180Z,nn00760923,9.6,0.9,10,
2020-07-17T19:11:03.310Z,mb80450829,-2,1.83,10,0.51
2020-07-17T19:07:01.760Z,nn00760921,0,0.9,8,
2020-07-17T19:06:24.630Z,ci38595562,9,0.85,10,0.23
2020-07-17T19:03:03.210Z,ci38595570,3.81,1.58,19,0.24
2020-07-17T19:01:25.060Z,nc73427541,25.51,2.28,26,0.71
2020-07-17T18:58:24.010Z,ci38595546,-0.8,1.5,21,0.39
2020-07-17T18:53:48.070Z,hv72048747,32.16999817,1.84000003,46,0.61
2020-07-17T18:47:16.750Z,nn00760920,8.9,0.9,11,
2020-07-17T18:46:15.820Z,hv72048717,8.37,2.2,28,0.38
2020-07-17T18:42:31.590Z,ci38595506,6.66,0.67,25,0.27
2020-07-17T18:33:00.025Z,us7000aqj0,13.82,5.7,,7
2020-07-17T18:30:29.750Z,ci38595490,1.71,0.39,7,0.34
2020-07-17T18:25:56.800Z,ci38595458,6.56,0.58,26,0.19
2020-07-17T18:15:04.229Z,ak02095er36y,27.7,1.5,,
2020-07-17T18:10:32.140Z,nn00760915,0.9,0.7,11,
2020-07-17T18:10:00.870Z,hv72048657,35.88000107,1.88,41,0.74
2020-07-17T18:06:54.870Z,ci38595418,7.18,0.69,26,0.19
2020-07-17T18:06:41.769Z,ak02095ep8l8,105.5,3.9,,
2020-07-17T18:04:58.210Z,nn00760913,13.3,1.1,12,
2020-07-17T18:03:36.200Z,hv72048642,-0.409999996,1.96,46,0.48
2020-07-17T17:55:00.985Z,us7000aqi0,10,4.1,,7.9
2020-07-17T17:51:18.130Z,ak02095edeh1,6.8,1,,
2020-07-17T17:48:55.826Z,nn00760922,11.3,2,18,
2020-07-17T17:48:37.019Z,nn00760910,11.6,2,29,
2020-07-17T17:45:57.950Z,nn00760909,5.9,0.9,10,
2020-07-17T17:45:23.730Z,us7000aqhw,10.95,4.8,,6.5
2020-07-17T17:41:52.611Z,ak02095ebbyb,0,2.2,,
2020-07-17T17:40:52.590Z,hv72048617,34.34000015,1.94000006,40,0.67
2020-07-17T17:38:35.529Z,ak02095eamuw,25.3,1.3,,
2020-07-17T17:35:52.259Z,us7000aqhi,100.75,4.8,,7.3
2020-07-17T17:35:45.260Z,nn00760906,5.3,1,14,
2020-07-17T17:34:36.280Z,uw61660126,-1.15,0.85,9,0.31
2020-07-17T17:31:22.230Z,nn00760904,10.3,1.8,22,
2020-07-17T17:29:12.080Z,ci38595362,8.01,2.17,33,0.22
2020-07-17T17:28:28.136Z,ak02095e8hrx,12.7,0.9,,
2020-07-17T17:27:11.640Z,nc73427521,2.11,1.04,39,0.14
2020-07-17T17:25:08.200Z,nn00760900,10.4,1.5,13,
2020-07-17T17:19:43.150Z,nn00760898,0.4,1.5,15,
2020-07-17T17:17:54.530Z,nn00760894,13.2,1.6,16,
2020-07-17T17:06:47.330Z,nc73427516,2.09,0.9,38,0.18
2020-07-17T17:01:57.630Z,nn00760893,1.9,0.9,10,
2020-07-17T16:58:20.829Z,ok2020nzbf,0,1.46,39,
2020-07-17T16:48:00.790Z,nc73427506,4.47,2.38,27,0.2
2020-07-17T16:47:22.550Z,ci38595298,4.76,0.91,12,0.28
2020-07-17T16:46:15.192Z,ak02095dqw2q,67.5,1.5,,
2020-07-17T16:44:24.400Z,ci38595282,6.38,0.72,15,0.24
2020-07-17T16:33:53.557Z,us7000aqg3,10,5.3,,2.5
2020-07-17T16:28:15.720Z,ci38595242,10.54,0.64,15,0.34
2020-07-17T16:19:28.760Z,ci38595226,8.99,1.08,22,0.23
2020-07-17T16:14:27.732Z,us7000aqft,50.74,4.6,,9.9
2020-07-17T16:12:26.077Z,ak02095djmjz,2.7,1.4,,
2020-07-17T16:06:18.576Z,ak02095dibp7,12.8,1,,
2020-07-17T16:04:58.180Z,nn00760888,0.2,1.2,13,
2020-07-17T16:04:53.030Z,ok2020nyzl,0,1.42,48,
2020-07-17T16:00:52.710Z,ci38595194,8.08,1.55,21,0.27
2020-07-17T15:57:59.602Z,ak02095d7wrc,32.3,1.2,,
2020-07-17T15:57:08.946Z,us7000aqdv,265.34,4.5,,11.5
2020-07-17T15:55:09.040Z,nn00760884,2,1,14,
2020-07-17T15:52:13.680Z,pr2020199002,9,3.25,21,1.25
2020-07-17T15:50:52.910Z,uw61660116,24.79,1.92,8,0.47
2020-07-17T15:48:44.870Z,ci38595162,2.11,0.97,15,0.35
2020-07-17T15:48:28.410Z,nn00760881,10,1,13,
2020-07-17T15:47:00.470Z,ci38595154,1,1.29,23,0.4
2020-07-17T15:46:39.060Z,uw61660111,8.22,0.06,4,1.17
2020-07-17T15:46:16.123Z,us7000aqdd,20.7,3.2,,8.5
2020-07-17T15:35:46.230Z,uw61660101,2.4,1.46,16,0.35
2020-07-17T15:32:56.880Z,ak02095d2jmn,0,2.4,,
2020-07-17T15:32:18.210Z,hv72048477,31.71999931,1.9,48,0.52
2020-07-17T15:29:10.050Z,nn00760879,9.4,1.1,10,
2020-07-17T15:25:12.748Z,nn00760875,4.1,1.2,19,
2020-07-17T15:23:52.400Z,uw61660091,-0.17,0.84,5,0.86
2020-07-17T15:20:32.930Z,ci38595138,9.03,0.14,11,0.37
2020-07-17T15:18:51.500Z,ci38595130,16.8,0.8,25,0.32
2020-07-17T15:17:57.710Z,ok2020nyxx,0,1.31,23,
2020-07-17T15:17:18.480Z,uw61660086,-0.36,1.67,8,1.64
2020-07-17T15:16:18.840Z,mb80450799,7.66,1.82,10,0.71
2020-07-17T15:15:52.120Z,nn00760872,10.5,1.1,17,
2020-07-17T15:10:41.470Z,nc73427496,1.55,0.88,37,0.12
2020-07-17T15:10:09.340Z,uu60402307,8.52,1.45,32,0.27
2020-07-17T15:04:31.310Z,hv72048452,35.58000183,2.01999998,46,0.78
2020-07-17T15:02:35.390Z,nc73427491,1.68,1.77,23,0.36
2020-07-17T14:58:34.530Z,ci38595098,12.56,1.17,20,0.37
2020-07-17T14:50:53.900Z,nn00760871,10.7,1.1,8,
2020-07-17T14:43:18.959Z,us7000aqc9,10,5,,10.4
2020-07-17T14:42:23.930Z,nc73427486,10.14,0.41,15,0.91
2020-07-17T14:37:45.408Z,ak02095ci5qk,4.2,1.2,,
2020-07-17T14:27:59.820Z,nn00760868,11.5,1.5,20,
2020-07-17T14:21:05.440Z,hv72048392,35,1.80999994,49,0.6
2020-07-17T14:19:24.430Z,nn00760866,10,1.1,14,
2020-07-17T14:17:42.920Z,ci38595042,0.79,1.29,17,0.37
2020-07-17T14:17:22.010Z,nn00760863,4.6,0.7,12,
2020-07-17T14:12:49.820Z,uu60402302,0.14,1.57,18,0.68
2020-07-17T14:10:55.700Z,mb80450789,3.1,1.91,2100,0.46
2020-07-17T14:09:19.540Z,ci38595018,8.97,1.19,29,0.18
2020-07-17T14:03:42.083Z,us7000aqaw,10,6.1,,7.9
2020-07-17T13:58:41.150Z,hv72048372,34.11999893,2.29,55,0.5
2020-07-17T13:51:10.600Z,ci38594970,8.41,0.65,17,0.16
2020-07-17T13:41:18.890Z,nc73427476,1.87,0.53,38,0.14
2020-07-17T13:40:56.370Z,hv72048342,31.18000031,1.84000003,51,0.53
2020-07-17T13:40:46.915Z,us7000aqb3,577.36,4.5,,23.4
2020-07-17T13:33:14.900Z,ci38594946,2.91,1.3,13,0.43
2020-07-17T13:29:32.930Z,ci38594938,7.95,0.3,20,0.23
2020-07-17T13:29:05.445Z,us7000aqal,10,5.1,2099,4.7
2020-07-17T13:25:22.420Z,nm60110028,9.89,0.96,13,0.68
2020-07-17T13:22:32.760Z,nc73427471,1.84,0.88,38,0.17
2020-07-17T13:20:55.101Z,ak02095bt3p9,39.2,1.5,,
2020-07-17T13:12:48.640Z,ci38594914,7.25,0.75,33,0.21
2020-07-17T13:04:19.870Z,ci38594890,13.93,0.68,26,0.28
2020-07-17T13:04:17.420Z,ci37291020,14.24,0.56,17,0.33
2020-07-17T12:59:53.370Z,nc73427466,2.04,0.89,38,0.16
2020-07-17T12:55:39.280Z,mb80450784,7.49,2.12,9,0.48
2020-07-17T12:55:23.760Z,nc73427461,7.48,1.74,26,0.26
2020-07-17T12:53:08.190Z,av62199236,5.17,1.22,8,0.82
2020-07-17T12:39:59.925Z,nn00760852,2.1,1.9,28,
2020-07-17T12:34:27.770Z,ci38594858,6.99,0.46,13,0.32
2020-07-17T12:22:50.810Z,av62199231,5.08,0.55,5,1.36
2020-07-17T12:19:26.200Z,nc73427451,1.91,1.22,40,0.17
2020-07-17T12:18:27.920Z,nc73427446,4.54,1.47,21,0.58
2020-07-17T12:17:26.700Z,nc73427441,3.92,2.02,25,0.34
2020-07-17T12:11:54.870Z,ci38594850,11.23,0.23,21,0.22
2020-07-17T12:09:29.050Z,mb80450774,3.35,1.81,6,0.62
2020-07-17T12:09:14.360Z,ak02095b584l,20.3,0.8,,
2020-07-17T12:01:30.369Z,ak02095b3jlk,121.7,2.3,,
2020-07-17T12:01:27.880Z,nn00760842,13,1.1,14,
2020-07-17T11:59:01.661Z,us7000aq9w,125.94,2.7,,5.2
2020-07-17T11:57:33.949Z,us7000aq9v,10,3.3,,2.2
2020-07-17T11:49:31.250Z,ci38594834,6.92,1.76,19,0.42
2020-07-17T11:47:03.460Z,nc73427426,2.01,1.25,41,0.18
2020-07-17T11:40:25.510Z,ci38594826,2.26,1.3,37,0.22
2020-07-17T11:29:23.550Z,uu60402297,3.93,0.58,9,0.84
2020-07-17T11:29:07.951Z,ak02095ao2az,0,1.2,,
2020-07-17T11:22:48.310Z,nn00760837,0.7,1.3,15,
2020-07-17T11:20:03.040Z,ci38594818,1.52,0.5,7,0.34
2020-07-17T11:19:18.020Z,nn00760833,5.3,1.2,19,
2020-07-17T11:16:54.380Z,nn00760829,10.1,1.2,14,
2020-07-17T11:10:08.104Z,ak02095ajzpz,14.5,0.6,,
2020-07-17T11:07:54.829Z,ok2020nypq,6.32,2.02,64,
2020-07-17T11:06:47.322Z,us7000aq9f,10,4.9,,11.2
2020-07-17T11:06:40.680Z,ci37291012,4.89,0.41,6,0.35
2020-07-17T11:06:39.920Z,ci38594810,2.74,1.1,21,0.18
2020-07-17T11:05:04.430Z,mb80450764,9.01,1.18,6,0.57
2020-07-17T11:04:12.580Z,nn00760827,1,1.2,11,
2020-07-17T11:03:02.346Z,nn00760823,2.1,1.7,26,
2020-07-17T11:02:18.620Z,nn00760825,15.3,1.2,8,
2020-07-17T11:01:47.910Z,ci38594802,15.08,0.12,18,0.23
2020-07-17T11:01:32.760Z,ci37291004,11.29,-0.41,9,0.58
2020-07-17T11:01:17.742Z,ak02095ai31x,87.3,1.6,,
2020-07-17T10:52:39.580Z,nn00760822,3,0.8,10,
2020-07-17T10:48:50.308Z,us7000aq94,5,3,,1.2
2020-07-17T10:48:09.270Z,ci38594794,5.18,0.87,19,0.16
2020-07-17T10:46:07.890Z,nn00760820,1.5,1.3,16,
2020-07-17T10:36:20.500Z,ci38594786,9.91,0.42,6,0.48
2020-07-17T10:36:17.612Z,nn00760817,11,1.1,20,
2020-07-17T10:33:13.590Z,av62199151,7.92,0.6,8,0.27
2020-07-17T10:30:35.814Z,ak02095a2wkd,13.5,1.7,,
2020-07-17T10:28:44.150Z,nn00760816,0,0.6,10,
2020-07-17T10:26:38.958Z,us7000aq8x,10,4.3,2200,4.1
2020-07-17T10:26:15.480Z,nn00760815,9.7,0.6,11,
2020-07-17T10:23:09.900Z,hv72048092,32.54000092,1.84000003,45,0.67
2020-07-17T10:21:18.039Z,ok2020nyob,7.25,1.47,83,
2020-07-17T10:20:12.099Z,ok2020nyoc,7.35,1.14,54,
2020-07-17T10:08:19.890Z,uu60402292,4.48,1.2,14,0.3
2020-07-17T10:06:36.390Z,ci38594778,10.2,1,53,0.21
2020-07-17T10:05:17.810Z,hv72048057,31.18,3.3,61,0.58
2020-07-17T10:02:38.430Z,hv72048047,34.02999878,1.97,55,0.56
2020-07-17T09:57:39.763Z,us7000aq8h,95.02,4.5,,10.5
2020-07-17T09:46:28.120Z,nn00760810,3.3,1.5,20,
2020-07-17T09:44:44.670Z,hv72048022,33.38000107,2.04,49,0.54
2020-07-17T09:33:09.818Z,ak020959i23p,77.8,2.1,,
2020-07-17T09:26:37.688Z,ak020959glkx,55.8,1.2,,
2020-07-17T09:23:48.040Z,ci38594754,3.06,1.2,16,0.34
2020-07-17T09:22:51.730Z,ci38594746,6.84,0.89,16,0.29
2020-07-17T09:22:12.010Z,ci38594762,1.42,0.72,10,0.18
2020-07-17T09:22:02.670Z,ci37450661,1.47,0.17,9,0.15
2020-07-17T09:15:51.124Z,nn00760804,3.6,2.8,30,
2020-07-17T09:12:28.620Z,nn00760801,10.3,1.3,14,
2020-07-17T09:09:56.970Z,nn00760799,6,0.8,15,
2020-07-17T09:09:37.330Z,nc73427416,0.71,0.57,38,0.12
2020-07-17T09:08:13.710Z,nn00760796,7.7,1.3,17,
2020-07-17T09:01:43.220Z,ci38594730,6.18,0.49,24,0.31
2020-07-17T08:58:39.370Z,ci38594722,1.48,1.12,23,0.12
2020-07-17T08:58:23.140Z,nc73427411,6.18,0.86,12,0.75
2020-07-17T08:54:13.970Z,ci38594714,2.91,2.21,51,0.18
2020-07-17T08:53:48.310Z,ci38594706,2.53,1.72,32,0.29
2020-07-17T08:41:34.180Z,nc73427406,3.44,1.09,10,0.68
2020-07-17T08:35:33.470Z,ci38594690,5.87,1.31,20,0.46
2020-07-17T08:27:13.649Z,ak020958vchv,40.1,1.3,,
2020-07-17T08:12:44.254Z,us7000aq6y,10,4.6,,6.8
2020-07-17T08:12:22.796Z,ak020958s5ha,29.4,1.7,,
2020-07-17T08:10:47.370Z,nn00760792,12.4,0.6,12,
2020-07-17T08:09:43.750Z,hv72047912,30.22999954,2.04,47,0.5
2020-07-17T08:09:22.710Z,ci38594682,10.98,0.24,20,0.22
2020-07-17T08:07:20.230Z,nc73427401,8.27,1.5,31,0.26
2020-07-17T08:05:33.542Z,ak020958qo9m,6.7,1.6,,
2020-07-17T08:05:12.240Z,ci38594674,8.33,1.16,24,0.15
2020-07-17T07:59:16.489Z,ak020958gs0o,0,1.8,,
2020-07-17T07:55:58.720Z,nn00760789,1.7,1.2,14,
2020-07-17T07:50:57.137Z,ak020958exps,0,1.9,,
2020-07-17T07:48:37.600Z,nn00760787,11.3,0.9,13,
2020-07-17T07:41:45.902Z,ak020958czen,16.8,1.6,,
2020-07-17T07:41:27.100Z,ci38594666,4.87,1.36,24,0.34
2020-07-17T07:31:41.260Z,ci38594658,2.06,0.34,12,0.28
2020-07-17T07:25:38.520Z,nn00760781,6.8,1.6,20,
2020-07-17T07:21:49.390Z,nc73427396,1.53,1.34,20,0.26
2020-07-17T07:21:37.840Z,nc71112779,-0.73,0.69,5,1.52
2020-07-17T07:21:26.890Z,nn00760779,0,1,10,
2020-07-17T07:18:27.850Z,nn00760778,6.7,0.6,11,
2020-07-17T07:11:13.030Z,ci38594650,7.73,0.36,23,0.22
2020-07-17T07:08:57.750Z,ci38594642,2.24,0.88,16,0.24
2020-07-17T07:08:49.390Z,ci38594634,2.45,0.62,8,0.65
2020-07-17T06:59:27.630Z,nn00760773,0.1,1.2,14,
2020-07-17T06:55:23.361Z,nn00760770,8.1,2.1,35,
2020-07-17T06:40:46.150Z,ci38594618,2.35,1.72,25,0.25
2020-07-17T06:38:45.113Z,ak020957qwlc,40.6,1.7,,
2020-07-17T06:33:33.390Z,nc73427386,2.17,2.42,81,0.11
2020-07-17T06:27:11.900Z,nn00760767,11,0.4,10,
2020-07-17T06:26:20.970Z,ci38594610,14.68,1.01,12,0.54
2020-07-17T06:21:08.462Z,nn00760765,6.6,1.4,28,
2020-07-17T06:16:34.670Z,ci38594602,2.87,0.88,15,0.16
2020-07-17T06:15:41.508Z,ak020957lzbv,112.9,0.9,,
2020-07-17T06:12:46.140Z,nc73427381,3.18,1.55,23,0.34
2020-07-17T06:12:43.680Z,hv72047802,0.29,2.21,39,0.1
2020-07-17T06:12:26.830Z,hv72047797,-0.41,0.57,13,0.12
